category_key,pair_slug,concept_label,variant,statement_index,statement,success,tsne_1,tsne_2,feature_mode,n_features,perplexity
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,84,Sometimes the best revenge is a happy life.,0,41.302513,-37.69897,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,85,What you tolerate today will continue tomorrow.,0,-14.564636,-88.39444,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,86,You don’t have to prove yourself to anyone.,0,-16.888426,-89.22924,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,87,Your thoughts are not always true.,0,-15.757423,-89.463394,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,88,Love is a choice you make every day.,1,44.669903,-38.964115,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,89,One small step can change everything.,0,-13.622061,-91.23368,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,90,Your perspective creates your reality.,1,-18.323814,-87.88407,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,91,An apology without change is just manipulation.,0,41.957157,-39.049717,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,92,Most people would rather be right than be happy.,0,-13.884616,-88.68945,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,93,Who you surround yourself with shapes who you become.,0,-17.769524,-88.935,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,94,Gratitude turns what you have into enough.,0,-54.627644,-32.79714,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,95,Fear is a liar.,0,43.57133,-42.60286,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,96,You don’t have to be ready to begin.,0,-18.301968,-88.47667,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,97,Overthinking steals joy.,0,-12.422154,-89.494415,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,98,"The sun will rise again, no matter what.",0,44.925903,-40.61663,pos_neg,56,35
ideology,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,posneg,99,You are allowed to take up space.,0,-16.712059,-87.25497,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,0,Your future self is watching your choices today.,0,-58.25119,-57.469368,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,1,You don’t have to attend every argument you’re invited to.,0,-69.37812,-38.11934,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,2,"Happiness is a side effect, not a goal.",1,48.643883,-61.988144,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,3,The only way out is through.,1,12.094082,-100.08035,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,4,Small daily choices shape your entire life.,0,10.836293,-98.89018,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,5,Most things aren’t as important as they seem.,0,12.068986,-99.39696,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,6,Comfort zones feel safe but keep you stuck.,1,8.844208,-96.61932,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,7,Letting go is sometimes the best form of control.,1,-35.97813,-69.72781,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,8,Your opinion of yourself matters more than others’ opinions of you.,1,-77.62786,-33.568893,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,9,The fear of failure keeps more people stuck than failure itself.,0,3.560719,-92.68513,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,10,You are not behind; you’re on your own timeline.,0,-36.496975,-70.40138,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,11,The quality of your life depends on the quality of your thoughts.,0,12.258059,-100.16209,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,12,Everything you admire in others exists within you.,1,-43.578888,-45.298862,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,13,Your ego is not your friend.,0,-57.040283,-58.155773,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,14,Time reveals everything.,1,10.78379,-98.82106,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,15,Nothing changes if nothing changes.,0,10.330934,-96.343346,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,16,People don’t change until the pain of staying the same is greater than the pain of changing.,0,11.935403,-99.57822,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,17,A beautiful life is built on ordinary moments.,0,8.663335,-97.092636,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,18,"Most suffering comes from attachment, not circumstances.",0,10.719894,-99.12206,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,19,People treat you how you let them.,0,13.04708,-100.883736,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,20,Silence can be an answer.,1,11.30362,-99.84813,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,21,Difficult conversations create deeper connections.,0,10.809329,-99.048874,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,22,Your potential is limited by your willingness to grow.,0,-42.60131,-60.424576,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,23,Everything you want is on the other side of fear.,0,-17.655928,-54.97697,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,24,Regret is a heavier burden than failure.,0,3.4477983,-92.20749,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,25,You don’t need to explain yourself to everyone.,0,-57.11218,-58.200665,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,26,Perception is more powerful than reality.,0,11.719561,-95.59117,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,27,"What you consume, consumes you.",0,-56.510654,-58.35627,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,28,Most people settle because they fear uncertainty.,0,-5.857625,-50.24507,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,29,Your dreams won’t work unless you do.,1,-68.49171,-38.665245,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,30,Peace is found in the present moment.,0,48.325745,-61.088245,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,31,You don’t have to be perfect to be worthy.,0,-59.296436,-64.68795,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,32,A full schedule doesn’t mean a full life.,0,-17.272219,-54.950634,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,33,You can’t pour from an empty cup.,0,-69.03112,-38.58749,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,34,People respect boundaries more than explanations.,0,48.67317,-61.829613,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,35,"The more you seek approval, the less you feel it.",0,0.9645286,-93.01358,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,36,Hurt people hurt people.,0,48.62818,-62.064377,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,37,You are more than your worst mistake.,0,-57.298183,-58.03636,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,38,Confidence comes from keeping promises to yourself.,0,10.756286,-99.06008,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,39,Your vibe attracts your tribe.,0,-86.83973,-28.45058,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,40,Not everyone deserves access to you.,0,1.0969025,-92.713104,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,41,Growth feels like breaking before it feels like blooming.,0,10.2442465,-97.9828,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,42,Simplicity is often the key to clarity.,1,10.431442,-94.472404,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,43,The right people make life lighter.,0,10.146949,-96.52189,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,44,The hardest person to be honest with is yourself.,0,-0.6617886,-93.75632,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,45,What you avoid now will control you later.,0,-18.395044,-78.01838,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,46,Your environment shapes your mindset.,0,-56.436108,-58.242847,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,47,Letting go of control brings more peace than holding on.,0,3.0398593,-91.11849,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,48,Your worth isn’t tied to your productivity.,0,-17.639666,-54.95546,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,49,Sometimes the best answer is no answer.,0,3.3612306,-90.50127,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,50,What you think you lack is often already within you.,1,-86.47363,-28.482536,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,51,The loudest voices aren’t always the wisest.,1,12.961778,-100.7174,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,52,Not everything requires a reaction.,0,1.0437902,-90.75166,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,53,Growth often looks like loss.,1,48.25975,-60.971325,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,54,People believe what they want to believe.,1,11.100468,-98.49116,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,55,A kind word can change someone’s entire day.,0,8.610176,-97.05559,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,56,You are always teaching people how to treat you.,0,-87.14541,-27.838007,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,57,What you chase too hard tends to run away.,1,-36.462494,-70.03655,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,58,Sometimes the wrong choice teaches you more than the right one.,0,-57.03148,-58.24163,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,59,You don’t need closure to move on.,0,-18.020777,-54.374157,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,60,The way people treat others says more about them than about you.,0,-77.44528,-33.613354,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,61,"You can’t force inspiration, but you can invite it.",0,-40.6376,-54.874825,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,62,Joy is an act of resistance.,0,48.484505,-61.398697,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,63,Most of what you fear never actually happens.,1,0.7807299,-90.72289,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,64,Every problem is an opportunity to grow.,1,10.329253,-97.93945,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,65,The stories you tell yourself shape your reality.,0,-87.010506,-28.219355,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,66,Holding a grudge is like drinking poison and expecting the other person to suffer.,0,-43.341682,-45.01408,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,67,The best way to predict the future is to create it.,1,10.314882,-97.873505,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,68,Saying “no” is a complete sentence.,0,-17.773272,-54.693962,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,69,Love without respect is just attachment.,0,48.5764,-61.633774,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,70,There’s wisdom in stillness.,0,-0.01485603,-93.44368,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,71,Letting people down is better than letting yourself down.,0,9.6946745,-96.41376,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,72,You don’t have to win every battle to win the war.,0,-37.56801,-70.39696,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,73,The right path isn’t always the easiest one.,0,12.387733,-100.25176,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,74,Healing isn’t linear.,0,48.50147,-61.526257,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,75,Your body hears everything your mind says.,0,-69.170715,-39.028694,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,76,"Most people listen to reply, not to understand.",0,-17.873852,-54.52594,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,77,Discomfort is a sign that you’re growing.,1,-57.62883,-32.448345,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,78,You can start over at any time.,1,-16.393501,-78.44267,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,79,Don’t make permanent decisions based on temporary emotions.,0,-58.081947,-57.4268,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,80,"The people who mind don’t matter, and the people who matter don’t mind.",0,12.139481,-99.760605,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,81,A moment of patience can prevent a lifetime of regret.,0,3.579806,-90.802536,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,82,Not everyone deserves access to your energy.,0,-18.384815,-61.230484,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,83,It’s okay to change your mind.,0,0.07447441,-93.36431,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,84,Sometimes the best revenge is a happy life.,0,8.766065,-96.93069,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,85,What you tolerate today will continue tomorrow.,0,-16.895304,-78.277664,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,86,You don’t have to prove yourself to anyone.,1,-35.97556,-70.58796,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,87,Your thoughts are not always true.,1,-16.454393,-78.27083,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,88,Love is a choice you make every day.,1,12.07662,-100.02996,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,89,One small step can change everything.,0,3.4247367,-90.62439,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,90,Your perspective creates your reality.,0,-69.57799,-46.18803,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,91,An apology without change is just manipulation.,0,10.194763,-96.44111,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,92,Most people would rather be right than be happy.,0,1.1692647,-92.87298,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,93,Who you surround yourself with shapes who you become.,1,-69.49778,-38.835697,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,94,Gratitude turns what you have into enough.,0,-69.685455,-37.560196,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,95,Fear is a liar.,0,48.58428,-62.04274,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,96,You don’t have to be ready to begin.,0,-68.84672,-38.831276,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,97,Overthinking steals joy.,0,10.087085,-97.53785,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,98,"The sun will rise again, no matter what.",0,11.047702,-99.798256,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,negpos,99,You are allowed to take up space.,1,-35.62117,-70.63832,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,0,Your future self is watching your choices today.,0,-40.71277,-54.874977,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,1,You don’t have to attend every argument you’re invited to.,0,-68.79692,-38.757034,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,2,"Happiness is a side effect, not a goal.",0,48.319595,-63.22059,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,3,The only way out is through.,0,13.430399,-99.13959,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,4,Small daily choices shape your entire life.,1,13.379524,-96.872215,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,5,Most things aren’t as important as they seem.,0,12.895583,-98.491486,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,6,Comfort zones feel safe but keep you stuck.,0,11.209966,-95.380394,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,7,Letting go is sometimes the best form of control.,1,2.9274125,-90.67314,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,8,Your opinion of yourself matters more than others’ opinions of you.,0,-69.60155,-38.866997,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,9,The fear of failure keeps more people stuck than failure itself.,0,11.1606455,-95.49131,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,10,You are not behind; you’re on your own timeline.,0,2.4557555,-90.11791,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,11,The quality of your life depends on the quality of your thoughts.,0,13.087176,-98.43624,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,12,Everything you admire in others exists within you.,1,-0.10888858,-93.52757,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,13,Your ego is not your friend.,0,-40.81983,-54.996292,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,14,Time reveals everything.,0,13.875371,-96.90944,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,15,Nothing changes if nothing changes.,0,11.791672,-96.56338,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,16,People don’t change until the pain of staying the same is greater than the pain of changing.,0,12.853391,-98.32772,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,17,A beautiful life is built on ordinary moments.,0,12.598881,-98.134605,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,18,"Most suffering comes from attachment, not circumstances.",0,13.8513365,-96.80941,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,19,People treat you how you let them.,0,13.114934,-100.20203,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,20,Silence can be an answer.,0,13.780304,-97.3064,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,21,Difficult conversations create deeper connections.,0,13.516073,-96.75326,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,22,Your potential is limited by your willingness to grow.,0,-18.630278,-77.59159,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,23,Everything you want is on the other side of fear.,0,0.17276908,-93.30558,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,24,Regret is a heavier burden than failure.,0,10.426012,-94.53454,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,25,You don’t need to explain yourself to everyone.,0,-36.565304,-70.59409,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,26,Perception is more powerful than reality.,0,12.557215,-95.86931,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,27,"What you consume, consumes you.",0,-56.619793,-58.332047,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,28,Most people settle because they fear uncertainty.,0,3.2167978,-92.032936,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,29,Your dreams won’t work unless you do.,0,-42.388676,-44.547626,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,30,Peace is found in the present moment.,0,48.301323,-63.31822,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,31,You don’t have to be perfect to be worthy.,0,-37.13662,-70.9816,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,32,A full schedule doesn’t mean a full life.,0,13.027153,-100.84803,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,33,You can’t pour from an empty cup.,0,-68.68981,-38.739246,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,34,People respect boundaries more than explanations.,0,48.421284,-62.972385,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,35,"The more you seek approval, the less you feel it.",0,12.666877,-98.599106,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,36,Hurt people hurt people.,0,48.27838,-63.316616,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,37,You are more than your worst mistake.,1,-40.835693,-55.0244,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,38,Confidence comes from keeping promises to yourself.,0,13.735483,-96.8179,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,39,Your vibe attracts your tribe.,0,-86.86354,-28.466476,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,40,Not everyone deserves access to you.,0,1.875734,-92.3049,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,41,Growth feels like breaking before it feels like blooming.,1,13.108187,-97.20213,pos_neg,56,35
ideology,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,posneg,42,Simplicity is often the key to clarity.,0,10.897055,-94.796265,pos_neg,56,35
