category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,layer,layer_index,n_layers,n_positive,n_base,n_negative,hidden_dim,pos_base_norm,neg_base_norm,cos_similarity
linguistic_style,LINGUISTIC STYLE,linguistic_style__dense_information__sparse_information,dense information vs sparse information,dense information,sparse information,-25,11,35,100,100,100,2048,4.950015068054199,4.886596202850342,0.9569773077964783
linguistic_style,LINGUISTIC STYLE,linguistic_style__diagrammatic_description__narrative_description,diagrammatic description vs narrative description,diagrammatic description,narrative description,-25,11,35,100,100,100,2048,5.039695739746094,4.903966903686523,0.9297634959220886
linguistic_style,LINGUISTIC STYLE,linguistic_style__direct_phrasing__circumlocutory_phrasing,direct phrasing vs circumlocutory phrasing,direct phrasing,circumlocutory phrasing,-25,11,35,100,100,100,2048,5.270111560821533,5.509556293487549,0.9528937935829163
linguistic_style,LINGUISTIC STYLE,linguistic_style__economical_wording__descriptive_wording,economical wording vs descriptive wording,economical wording,descriptive wording,-25,11,35,100,100,100,2048,5.180292129516602,5.3076276779174805,0.9498760104179382
linguistic_style,LINGUISTIC STYLE,linguistic_style__efficient_wording__redundant_wording,efficient wording vs redundant wording,efficient wording,redundant wording,-25,11,35,100,100,100,2048,5.275792598724365,5.37382698059082,0.9572457075119019
linguistic_style,LINGUISTIC STYLE,linguistic_style__exact_wording__paraphrastic_wording,exact wording vs paraphrastic wording,exact wording,paraphrastic wording,-25,11,35,100,100,100,2048,5.312524795532227,5.539073467254639,0.9423166513442993
linguistic_style,LINGUISTIC STYLE,linguistic_style__explicit_phrasing__implicit_phrasing,explicit phrasing vs implicit phrasing,explicit phrasing,implicit phrasing,-25,11,35,100,100,100,2048,5.2096099853515625,5.36504602432251,0.9659727215766907
linguistic_style,LINGUISTIC STYLE,linguistic_style__formal_register__informal_register,formal register vs informal register,formal register,informal register,-25,11,35,100,100,100,2048,4.87949800491333,4.939555644989014,0.9543234705924988
linguistic_style,LINGUISTIC STYLE,linguistic_style__formulaic_structure__free_structure,formulaic structure vs free structure,formulaic structure,free structure,-25,11,35,100,100,100,2048,5.082022190093994,4.763545036315918,0.9450368285179138
linguistic_style,LINGUISTIC STYLE,linguistic_style__fully_specified__loosely_specified,fully specified vs loosely specified,fully specified,loosely specified,-25,11,35,100,100,100,2048,5.132324695587158,5.218209266662598,0.9527739882469177
linguistic_style,LINGUISTIC STYLE,linguistic_style__generalized_description__instance_based_description,generalized description vs instance-based description,generalized description,instance-based description,-25,11,35,100,100,100,2048,5.0244140625,5.179709434509277,0.9470612406730652
linguistic_style,LINGUISTIC STYLE,linguistic_style__high_information_density__low_information_density,high information density vs low information density,high information density,low information density,-25,11,35,100,100,100,2048,4.976314067840576,4.957257270812988,0.960546612739563
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,-25,11,35,100,100,100,2048,5.52824068069458,5.420439720153809,0.9518402814865112
linguistic_style,LINGUISTIC STYLE,linguistic_style__lean_prose__ornate_prose,lean prose vs ornate prose,lean prose,ornate prose,-25,11,35,100,100,100,2048,5.030386447906494,5.352973937988281,0.9456204175949097
linguistic_style,LINGUISTIC STYLE,linguistic_style__linear_explanation__digressive_explanation,linear explanation vs digressive explanation,linear explanation,digressive explanation,-25,11,35,100,100,100,2048,5.078610897064209,5.443082809448242,0.9397324919700623
linguistic_style,LINGUISTIC STYLE,linguistic_style__list_style__discursive_style,list-style vs discursive style,list-style,discursive style,-25,11,35,100,100,100,2048,4.869258403778076,5.08986759185791,0.9296972155570984
linguistic_style,LINGUISTIC STYLE,linguistic_style__literal_phrasing__figurative_phrasing,literal phrasing vs figurative phrasing,literal phrasing,figurative phrasing,-25,11,35,100,100,100,2048,5.1845879554748535,5.382697582244873,0.9535498023033142
linguistic_style,LINGUISTIC STYLE,linguistic_style__minimal__extensive,minimal vs extensive,minimal,extensive,-25,11,35,100,100,100,2048,4.9496026039123535,4.779409408569336,0.9423590898513794
linguistic_style,LINGUISTIC STYLE,linguistic_style__neutral_register__colloquial_register,neutral register vs colloquial register,neutral register,colloquial register,-25,11,35,100,100,100,2048,5.021034240722656,5.3008246421813965,0.9420778155326843
linguistic_style,LINGUISTIC STYLE,linguistic_style__outline_style__narrative_style,outline-style vs narrative-style,outline-style,narrative-style,-25,11,35,100,100,100,2048,4.862637042999268,4.969695568084717,0.9416311979293823
linguistic_style,LINGUISTIC STYLE,linguistic_style__plain_language__technical_language,plain language vs technical language,plain language,technical language,-25,11,35,100,100,100,2048,4.91024112701416,4.72024393081665,0.9500107765197754
linguistic_style,LINGUISTIC STYLE,linguistic_style__precise_wording__approximate_wording,precise wording vs approximate wording,precise wording,approximate wording,-25,11,35,100,100,100,2048,5.328268051147461,5.478990077972412,0.9541136622428894
linguistic_style,LINGUISTIC STYLE,linguistic_style__professional_register__conversational_register,professional register vs conversational register,professional register,conversational register,-25,11,35,100,100,100,2048,4.80380392074585,5.196892738342285,0.9367188215255737
linguistic_style,LINGUISTIC STYLE,linguistic_style__short_form__long_form,short-form vs long-form,short-form,long-form,-25,11,35,100,100,100,2048,4.991828918457031,4.956531047821045,0.961469829082489
linguistic_style,LINGUISTIC STYLE,linguistic_style__simple_wording__sophisticated_wording,simple wording vs sophisticated wording,simple wording,sophisticated wording,-25,11,35,100,100,100,2048,5.170207977294922,5.219779014587402,0.9589187502861023
linguistic_style,LINGUISTIC STYLE,linguistic_style__specific_wording__general_wording,specific wording vs general wording,specific wording,general wording,-25,11,35,100,100,100,2048,5.226227760314941,5.346615314483643,0.961777925491333
linguistic_style,LINGUISTIC STYLE,linguistic_style__step_by_step__holistic_description,step-by-step vs holistic description,step-by-step,holistic description,-25,11,35,100,100,100,2048,5.036407470703125,5.1353068351745605,0.906982958316803
linguistic_style,LINGUISTIC STYLE,linguistic_style__straightforward_style__rhetorical_style,straightforward style vs rhetorical style,straightforward style,rhetorical style,-25,11,35,100,100,100,2048,4.987349987030029,5.189852714538574,0.9517860412597656
linguistic_style,LINGUISTIC STYLE,linguistic_style__structured__free_flowing,structured vs free-flowing,structured,free-flowing,-25,11,35,100,100,100,2048,4.7528300285339355,4.870064735412598,0.9297903180122375
linguistic_style,LINGUISTIC STYLE,linguistic_style__succinct__detailed,succinct vs detailed,succinct,detailed,-25,11,35,100,100,100,2048,5.058104515075684,4.785847187042236,0.9411427974700928
linguistic_style,LINGUISTIC STYLE,linguistic_style__summary_style__full_exposition,summary-style vs full-exposition,summary-style,full-exposition,-25,11,35,100,100,100,2048,4.9646477699279785,5.042158603668213,0.9235566258430481
linguistic_style,LINGUISTIC STYLE,linguistic_style__systematic_layout__impressionistic_layout,systematic layout vs impressionistic layout,systematic layout,impressionistic layout,-25,11,35,100,100,100,2048,4.852424621582031,5.0381293296813965,0.9396988749504089
linguistic_style,LINGUISTIC STYLE,linguistic_style__taxonomy_style__story_style,taxonomy-style vs story-style,taxonomy-style,story-style,-25,11,35,100,100,100,2048,4.945751190185547,4.903847694396973,0.920205295085907
linguistic_style,LINGUISTIC STYLE,linguistic_style__technical_register__lay_register,technical register vs lay register,technical register,lay register,-25,11,35,100,100,100,2048,4.789236545562744,4.877956867218018,0.9365123510360718
linguistic_style,LINGUISTIC STYLE,linguistic_style__terminology_heavy__terminology_light,terminology-heavy vs terminology-light,terminology-heavy,terminology-light,-25,11,35,100,100,100,2048,4.944286346435547,4.875085353851318,0.9441647529602051
linguistic_style,LINGUISTIC STYLE,linguistic_style__tight_structure__loose_structure,tight structure vs loose structure,tight structure,loose structure,-25,11,35,100,100,100,2048,4.960515975952148,5.126427173614502,0.952211856842041
linguistic_style,LINGUISTIC STYLE,linguistic_style__well_organized__loosely_organized,well-organized vs loosely organized,well-organized,loosely organized,-25,11,35,100,100,100,2048,5.006857395172119,5.0832600593566895,0.9396586418151855
semantic_framing,SEMANTIC FRAMING,semantic_framing__analytic_perspective__experiential_perspective,analytic perspective vs experiential perspective,analytic perspective,experiential perspective,-25,11,35,100,100,100,2048,4.781644344329834,4.904597759246826,0.9435057640075684
semantic_framing,SEMANTIC FRAMING,semantic_framing__behavioral_perspective__structural_perspective,behavioral perspective vs structural perspective,behavioral perspective,structural perspective,-25,11,35,100,100,100,2048,4.723494052886963,4.685713768005371,0.9619312882423401
semantic_framing,SEMANTIC FRAMING,semantic_framing__capability_perspective__limitation_perspective,capability perspective vs limitation perspective,capability perspective,limitation perspective,-25,11,35,100,100,100,2048,4.646507263183594,4.73482608795166,0.947252094745636
semantic_framing,SEMANTIC FRAMING,semantic_framing__causal_perspective__correlational_perspective,causal perspective vs correlational perspective,causal perspective,correlational perspective,-25,11,35,100,100,100,2048,4.895163059234619,4.872410297393799,0.9594168663024902
semantic_framing,SEMANTIC FRAMING,semantic_framing__competition_perspective__cooperation_perspective,competition perspective vs cooperation perspective,competition perspective,cooperation perspective,-25,11,35,100,100,100,2048,4.719790935516357,4.582610130310059,0.956116259098053
semantic_framing,SEMANTIC FRAMING,semantic_framing__constraint_perspective__capability_perspective,constraint perspective vs capability perspective,constraint perspective,capability perspective,-25,11,35,100,100,100,2048,4.797574043273926,4.6409592628479,0.9525011777877808
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_benefit_perspective__duty_based_perspective,cost-benefit perspective vs duty-based perspective,cost-benefit perspective,duty-based perspective,-25,11,35,100,100,100,2048,4.887835502624512,4.877732276916504,0.9431854486465454
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_effectiveness_perspective__moral_value_perspective,cost-effectiveness perspective vs moral-value perspective,cost-effectiveness perspective,moral-value perspective,-25,11,35,100,100,100,2048,4.882480144500732,4.79715633392334,0.9536798000335693
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_perspective__benefit_perspective,cost perspective vs benefit perspective,cost perspective,benefit perspective,-25,11,35,100,100,100,2048,4.72391414642334,4.761534690856934,0.9530988931655884
semantic_framing,SEMANTIC FRAMING,semantic_framing__diagnostic_perspective__prescriptive_perspective,diagnostic perspective vs prescriptive perspective,diagnostic perspective,prescriptive perspective,-25,11,35,100,100,100,2048,4.762945175170898,4.983214855194092,0.9458739757537842
semantic_framing,SEMANTIC FRAMING,semantic_framing__economic_perspective__ethical_perspective,economic perspective vs ethical perspective,economic perspective,ethical perspective,-25,11,35,100,100,100,2048,4.711609363555908,4.6311798095703125,0.9532923698425293
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,-25,11,35,100,100,100,2048,4.897189617156982,4.813945293426514,0.9558876752853394
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_perspective__fairness_perspective,efficiency perspective vs fairness perspective,efficiency perspective,fairness perspective,-25,11,35,100,100,100,2048,4.769266605377197,4.80648136138916,0.9512249231338501
semantic_framing,SEMANTIC FRAMING,semantic_framing__effort_perspective__outcome_perspective,effort perspective vs outcome perspective,effort perspective,outcome perspective,-25,11,35,100,100,100,2048,4.7937541007995605,4.804254531860352,0.951446533203125
semantic_framing,SEMANTIC FRAMING,semantic_framing__evidence_perspective__narrative_perspective,evidence perspective vs narrative perspective,evidence perspective,narrative perspective,-25,11,35,100,100,100,2048,4.667255878448486,4.686187267303467,0.9481930732727051
semantic_framing,SEMANTIC FRAMING,semantic_framing__feasibility_perspective__desirability_perspective,feasibility perspective vs desirability perspective,feasibility perspective,desirability perspective,-25,11,35,100,100,100,2048,4.750804424285889,4.911909103393555,0.9415977001190186
semantic_framing,SEMANTIC FRAMING,semantic_framing__growth_perspective__sustainability_perspective,growth perspective vs sustainability perspective,growth perspective,sustainability perspective,-25,11,35,100,100,100,2048,4.640280246734619,4.649501323699951,0.9550774097442627
semantic_framing,SEMANTIC FRAMING,semantic_framing__impact_measurement_perspective__principle_based_perspective,impact-measurement perspective vs principle-based perspective,impact-measurement perspective,principle-based perspective,-25,11,35,100,100,100,2048,4.851300239562988,4.739593029022217,0.948065996170044
semantic_framing,SEMANTIC FRAMING,semantic_framing__implementation_perspective__design_perspective,implementation perspective vs design perspective,implementation perspective,design perspective,-25,11,35,100,100,100,2048,4.636372089385986,4.624878406524658,0.9388101696968079
semantic_framing,SEMANTIC FRAMING,semantic_framing__incentive_perspective__norm_perspective,incentive perspective vs norm perspective,incentive perspective,norm perspective,-25,11,35,100,100,100,2048,4.822997093200684,4.729072570800781,0.9602380394935608
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_impact_perspective__system_impact_perspective,individual-impact perspective vs system-impact perspective,individual-impact perspective,system-impact perspective,-25,11,35,100,100,100,2048,4.89640474319458,4.8297343254089355,0.9611894488334656
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_perspective__societal_perspective,individual perspective vs societal perspective,individual perspective,societal perspective,-25,11,35,100,100,100,2048,4.70139741897583,4.684317111968994,0.9559230804443359
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,innovation-benefit perspective vs innovation-risk perspective,innovation-benefit perspective,innovation-risk perspective,-25,11,35,100,100,100,2048,4.770998477935791,4.721027374267578,0.9561595320701599
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_perspective__regulation_perspective,innovation perspective vs regulation perspective,innovation perspective,regulation perspective,-25,11,35,100,100,100,2048,4.6470417976379395,4.74608850479126,0.9446637034416199
semantic_framing,SEMANTIC FRAMING,semantic_framing__local_perspective__global_perspective,local perspective vs global perspective,local perspective,global perspective,-25,11,35,100,100,100,2048,4.708333969116211,4.627463340759277,0.95509272813797
semantic_framing,SEMANTIC FRAMING,semantic_framing__logic_perspective__empathy_perspective,logic perspective vs empathy perspective,logic perspective,empathy perspective,-25,11,35,100,100,100,2048,4.795231819152832,4.997839450836182,0.933707594871521
semantic_framing,SEMANTIC FRAMING,semantic_framing__mechanistic_perspective__holistic_perspective,mechanistic perspective vs holistic perspective,mechanistic perspective,holistic perspective,-25,11,35,100,100,100,2048,4.779209136962891,4.8196892738342285,0.9464254379272461
semantic_framing,SEMANTIC FRAMING,semantic_framing__micro_level_perspective__macro_level_perspective,micro-level perspective vs macro-level perspective,micro-level perspective,macro-level perspective,-25,11,35,100,100,100,2048,4.802670478820801,4.86030912399292,0.9639948010444641
semantic_framing,SEMANTIC FRAMING,semantic_framing__operational_perspective__strategic_perspective,operational perspective vs strategic perspective,operational perspective,strategic perspective,-25,11,35,100,100,100,2048,4.743309497833252,4.696320056915283,0.9515548944473267
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__resilience_perspective,optimization perspective vs resilience perspective,optimization perspective,resilience perspective,-25,11,35,100,100,100,2048,4.67575740814209,4.742054462432861,0.942497193813324
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__satisficing_perspective,optimization perspective vs satisficing perspective,optimization perspective,satisficing perspective,-25,11,35,100,100,100,2048,4.683481216430664,5.139906406402588,0.9254980683326721
semantic_framing,SEMANTIC FRAMING,semantic_framing__output_perspective__process_perspective,output perspective vs process perspective,output perspective,process perspective,-25,11,35,100,100,100,2048,4.689708709716797,4.659787654876709,0.9516993761062622
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_metric_perspective__well_being_perspective,performance-metric perspective vs well-being perspective,performance-metric perspective,well-being perspective,-25,11,35,100,100,100,2048,4.787847518920898,4.8990373611450195,0.9155147671699524
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_perspective__safety_perspective,performance perspective vs safety perspective,performance perspective,safety perspective,-25,11,35,100,100,100,2048,4.623730659484863,4.7447919845581055,0.9473907947540283
semantic_framing,SEMANTIC FRAMING,semantic_framing__practical_perspective__theoretical_perspective,practical perspective vs theoretical perspective,practical perspective,theoretical perspective,-25,11,35,100,100,100,2048,4.62294340133667,4.694716930389404,0.9549393653869629
semantic_framing,SEMANTIC FRAMING,semantic_framing__precision_perspective__robustness_perspective,precision perspective vs robustness perspective,precision perspective,robustness perspective,-25,11,35,100,100,100,2048,4.6658525466918945,4.832930564880371,0.9421094059944153
semantic_framing,SEMANTIC FRAMING,semantic_framing__prediction_perspective__explanation_perspective,prediction perspective vs explanation perspective,prediction perspective,explanation perspective,-25,11,35,100,100,100,2048,4.749355792999268,5.012467861175537,0.9416136145591736
semantic_framing,SEMANTIC FRAMING,semantic_framing__problem_perspective__solution_perspective,problem perspective vs solution perspective,problem perspective,solution perspective,-25,11,35,100,100,100,2048,4.883223056793213,4.822171211242676,0.9483410120010376
semantic_framing,SEMANTIC FRAMING,semantic_framing__process_perspective__outcome_perspective,process perspective vs outcome perspective,process perspective,outcome perspective,-25,11,35,100,100,100,2048,4.632340431213379,4.804254531860352,0.944132924079895
semantic_framing,SEMANTIC FRAMING,semantic_framing__producer_perspective__consumer_perspective,producer perspective vs consumer perspective,producer perspective,consumer perspective,-25,11,35,100,100,100,2048,4.678368091583252,4.708024501800537,0.9464390873908997
semantic_framing,SEMANTIC FRAMING,semantic_framing__quantitative_perspective__qualitative_perspective,quantitative perspective vs qualitative perspective,quantitative perspective,qualitative perspective,-25,11,35,100,100,100,2048,4.717746734619141,4.819284439086914,0.9498790502548218
semantic_framing,SEMANTIC FRAMING,semantic_framing__resource_allocation_perspective__value_distribution_perspective,resource-allocation perspective vs value-distribution perspective,resource-allocation perspective,value-distribution perspective,-25,11,35,100,100,100,2048,4.691202640533447,4.7636189460754395,0.9479267001152039
semantic_framing,SEMANTIC FRAMING,semantic_framing__resource_perspective__impact_perspective,resource perspective vs impact perspective,resource perspective,impact perspective,-25,11,35,100,100,100,2048,4.590132713317871,4.8244709968566895,0.9237951636314392
semantic_framing,SEMANTIC FRAMING,semantic_framing__risk_perspective__opportunity_perspective,risk perspective vs opportunity perspective,risk perspective,opportunity perspective,-25,11,35,100,100,100,2048,4.642323970794678,4.728816509246826,0.9470571875572205
semantic_framing,SEMANTIC FRAMING,semantic_framing__scalability_perspective__feasibility_perspective,scalability perspective vs feasibility perspective,scalability perspective,feasibility perspective,-25,11,35,100,100,100,2048,4.630283832550049,4.775557994842529,0.9406147599220276
semantic_framing,SEMANTIC FRAMING,semantic_framing__short_term_perspective__long_term_perspective,short-term perspective vs long-term perspective,short-term perspective,long-term perspective,-25,11,35,100,100,100,2048,4.791186809539795,4.781970977783203,0.9598404169082642
semantic_framing,SEMANTIC FRAMING,semantic_framing__supply_perspective__demand_perspective,supply perspective vs demand perspective,supply perspective,demand perspective,-25,11,35,100,100,100,2048,4.716565132141113,4.827356338500977,0.9497396349906921
semantic_framing,SEMANTIC FRAMING,semantic_framing__technical_perspective__human_centered_perspective,technical perspective vs human-centered perspective,technical perspective,human-centered perspective,-25,11,35,100,100,100,2048,4.587050914764404,4.752092361450195,0.9407737255096436
semantic_framing,SEMANTIC FRAMING,semantic_framing__tradeoff_perspective__win_win_perspective,tradeoff perspective vs win-win perspective,tradeoff perspective,win-win perspective,-25,11,35,100,100,100,2048,4.743426322937012,4.743769645690918,0.9381950497627258
semantic_framing,SEMANTIC FRAMING,semantic_framing__utility_perspective__rights_perspective,utility perspective vs rights perspective,utility perspective,rights perspective,-25,11,35,100,100,100,2048,4.722268104553223,4.631668567657471,0.9507523775100708
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,-24,12,35,100,100,100,2048,4.677663326263428,4.511179447174072,0.9631100296974182
ideology,IDEOLOGY,ideology__collective_benefit__personal_benefit,collective-benefit vs personal-benefit,collective-benefit,personal-benefit,-24,12,35,100,100,100,2048,4.574763774871826,4.526710033416748,0.9612449407577515
ideology,IDEOLOGY,ideology__collective_responsibility__individual_responsibility,collective-responsibility vs individual-responsibility,collective-responsibility,individual-responsibility,-24,12,35,100,100,100,2048,4.577523708343506,4.590360641479492,0.9604215025901794
ideology,IDEOLOGY,ideology__collective_security__civil_liberty,collective-security vs civil-liberty,collective-security,civil-liberty,-24,12,35,100,100,100,2048,4.5999860763549805,4.573644638061523,0.9478866457939148
ideology,IDEOLOGY,ideology__collective_welfare__individual_liberty,collective-welfare vs individual-liberty,collective-welfare,individual-liberty,-24,12,35,100,100,100,2048,4.6032395362854,4.519714832305908,0.9580150842666626
ideology,IDEOLOGY,ideology__competition_policy__cooperation_policy,competition-policy vs cooperation-policy,competition-policy,cooperation-policy,-24,12,35,100,100,100,2048,4.567633152008057,4.371809959411621,0.956461489200592
ideology,IDEOLOGY,ideology__consumer_protection__corporate_freedom,consumer-protection vs corporate-freedom,consumer-protection,corporate-freedom,-24,12,35,100,100,100,2048,4.516739368438721,4.541324138641357,0.9507633447647095
ideology,IDEOLOGY,ideology__data_protection_priority__data_utilization_priority,data-protection-priority vs data-utilization-priority,data-protection-priority,data-utilization-priority,-24,12,35,100,100,100,2048,4.517239093780518,4.452022552490234,0.9574510455131531
ideology,IDEOLOGY,ideology__economic_growth_priority__sustainability_priority,economic-growth-priority vs sustainability-priority,economic-growth-priority,sustainability-priority,-24,12,35,100,100,100,2048,4.6611857414245605,4.490150451660156,0.9296937584877014
ideology,IDEOLOGY,ideology__energy_transition__fossil_energy_support,energy-transition vs fossil-energy-support,energy-transition,fossil-energy-support,-24,12,35,100,100,100,2048,4.52254581451416,4.601799011230469,0.9525970220565796
ideology,IDEOLOGY,ideology__environmental_protection__economic_growth,environmental-protection vs economic-growth,environmental-protection,economic-growth,-24,12,35,100,100,100,2048,4.558717727661133,4.563582420349121,0.9548836350440979
ideology,IDEOLOGY,ideology__equality_priority__merit_priority,equality-priority vs merit-priority,equality-priority,merit-priority,-24,12,35,100,100,100,2048,4.470449924468994,4.420958518981934,0.9585038423538208
ideology,IDEOLOGY,ideology__equity_priority__efficiency_priority,equity-priority vs efficiency-priority,equity-priority,efficiency-priority,-24,12,35,100,100,100,2048,4.555075645446777,4.484683990478516,0.9545694589614868
ideology,IDEOLOGY,ideology__global_cooperation__national_self_reliance,global-cooperation vs national-self-reliance,global-cooperation,national-self-reliance,-24,12,35,100,100,100,2048,4.562257289886475,4.596315383911133,0.9410539269447327
ideology,IDEOLOGY,ideology__government_intervention__free_market,government-intervention vs free-market,government-intervention,free-market,-24,12,35,100,100,100,2048,4.674762725830078,4.307858943939209,0.9569145441055298
ideology,IDEOLOGY,ideology__hierarchy_support__egalitarianism_support,hierarchy-support vs egalitarianism-support,hierarchy-support,egalitarianism-support,-24,12,35,100,100,100,2048,4.502142429351807,4.7132344245910645,0.9499975442886353
ideology,IDEOLOGY,ideology__human_rights_priority__sovereignty_priority,human-rights-priority vs sovereignty-priority,human-rights-priority,sovereignty-priority,-24,12,35,100,100,100,2048,4.6685075759887695,4.600606441497803,0.9372196197509766
ideology,IDEOLOGY,ideology__inclusive_policy__selective_policy,inclusive-policy vs selective-policy,inclusive-policy,selective-policy,-24,12,35,100,100,100,2048,4.443087577819824,4.399321556091309,0.9601032733917236
ideology,IDEOLOGY,ideology__industrial_policy__market_coordination,industrial-policy vs market-coordination,industrial-policy,market-coordination,-24,12,35,100,100,100,2048,4.532553672790527,4.434177398681641,0.9391219615936279
ideology,IDEOLOGY,ideology__institution_trust__institution_skepticism,institution-trust vs institution-skepticism,institution-trust,institution-skepticism,-24,12,35,100,100,100,2048,4.595468997955322,4.6650824546813965,0.9469077587127686
ideology,IDEOLOGY,ideology__institutional_solutions__market_solutions,institutional-solutions vs market-solutions,institutional-solutions,market-solutions,-24,12,35,100,100,100,2048,4.573047637939453,4.394352912902832,0.9573282599449158
ideology,IDEOLOGY,ideology__law_and_order__reform_priority,law-and-order vs reform-priority,law-and-order,reform-priority,-24,12,35,100,100,100,2048,4.535288333892822,4.422445774078369,0.9441823959350586
ideology,IDEOLOGY,ideology__long_term_stability__rapid_innovation,long-term-stability vs rapid-innovation,long-term-stability,rapid-innovation,-24,12,35,100,100,100,2048,4.562506198883057,4.419955730438232,0.9345646500587463
ideology,IDEOLOGY,ideology__national_priority__global_priority,national-priority vs global-priority,national-priority,global-priority,-24,12,35,100,100,100,2048,4.545513153076172,4.458456516265869,0.9590300917625427
ideology,IDEOLOGY,ideology__policy_gradualism__policy_radicalism,policy-gradualism vs policy-radicalism,policy-gradualism,policy-radicalism,-24,12,35,100,100,100,2048,4.685764789581299,4.602867603302002,0.9557003974914551
ideology,IDEOLOGY,ideology__precautionary_principle__innovation_principle,precautionary-principle vs innovation-principle,precautionary-principle,innovation-principle,-24,12,35,100,100,100,2048,4.727802753448486,4.464733123779297,0.9597882032394409
ideology,IDEOLOGY,ideology__precautionary_regulation__innovation_deregulation,precautionary-regulation vs innovation-deregulation,precautionary-regulation,innovation-deregulation,-24,12,35,100,100,100,2048,4.72968053817749,4.487529277801514,0.9606508612632751
ideology,IDEOLOGY,ideology__privacy_priority__surveillance_acceptance,privacy-priority vs surveillance-acceptance,privacy-priority,surveillance-acceptance,-24,12,35,100,100,100,2048,4.475001811981201,4.564823627471924,0.9503898620605469
ideology,IDEOLOGY,ideology__protectionism__free_trade,protectionism vs free-trade,protectionism,free-trade,-24,12,35,100,100,100,2048,4.567433834075928,4.32061767578125,0.9591874480247498
ideology,IDEOLOGY,ideology__public_health_priority__economic_activity_priority,public-health-priority vs economic-activity-priority,public-health-priority,economic-activity-priority,-24,12,35,100,100,100,2048,4.586112022399902,4.645167827606201,0.9626867771148682
ideology,IDEOLOGY,ideology__public_interest__private_interest,public-interest vs private-interest,public-interest,private-interest,-24,12,35,100,100,100,2048,4.463862895965576,4.359830856323242,0.9606382250785828
ideology,IDEOLOGY,ideology__public_sector_priority__private_sector_priority,public-sector-priority vs private-sector-priority,public-sector-priority,private-sector-priority,-24,12,35,100,100,100,2048,4.570737361907959,4.496576309204102,0.9594912528991699
ideology,IDEOLOGY,ideology__punishment_oriented__rehabilitation_oriented,punishment-oriented vs rehabilitation-oriented,punishment-oriented,rehabilitation-oriented,-24,12,35,100,100,100,2048,4.535928726196289,4.478897571563721,0.9589051008224487
ideology,IDEOLOGY,ideology__redistribution__wealth_concentration_acceptance,redistribution vs wealth-concentration-acceptance,redistribution,wealth-concentration-acceptance,-24,12,35,100,100,100,2048,4.299724102020264,4.572211265563965,0.8975558280944824
ideology,IDEOLOGY,ideology__redistribution_supporting__market_outcome_supporting,redistribution-supporting vs market-outcome-supporting,redistribution-supporting,market-outcome-supporting,-24,12,35,100,100,100,2048,4.55795955657959,4.609816074371338,0.9415587186813354
ideology,IDEOLOGY,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,regulation-of-technology,tech-self-governance,-24,12,35,100,100,100,2048,4.702527046203613,4.475464820861816,0.9468958377838135
ideology,IDEOLOGY,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,regulation-supporting,deregulation-supporting,-24,12,35,100,100,100,2048,4.680931091308594,4.689407825469971,0.9591506123542786
ideology,IDEOLOGY,ideology__regulatory_caution__entrepreneurial_freedom,regulatory-caution vs entrepreneurial-freedom,regulatory-caution,entrepreneurial-freedom,-24,12,35,100,100,100,2048,4.624054908752441,4.557448863983154,0.9577311277389526
ideology,IDEOLOGY,ideology__resource_conservation__resource_utilization,resource-conservation vs resource-utilization,resource-conservation,resource-utilization,-24,12,35,100,100,100,2048,4.508429050445557,4.358458518981934,0.9569042325019836
ideology,IDEOLOGY,ideology__risk_averse__risk_seeking,risk-averse vs risk-seeking,risk-averse,risk-seeking,-24,12,35,100,100,100,2048,4.552247524261475,4.399741172790527,0.9606823921203613
ideology,IDEOLOGY,ideology__security_priority__freedom_priority,security-priority vs freedom-priority,security-priority,freedom-priority,-24,12,35,100,100,100,2048,4.482887268066406,4.460276126861572,0.9479660987854004
ideology,IDEOLOGY,ideology__social_cohesion__individual_autonomy,social-cohesion vs individual-autonomy,social-cohesion,individual-autonomy,-24,12,35,100,100,100,2048,4.545097827911377,4.502100467681885,0.947096049785614
